entity_name,entity_id,relation,relation_id
surat utang berharga,39562,PRODUK,6
investor platform kuat,39563,KONSEP,3
biaya sewa kantor,39564,INSTRUMEN_FINANSIAL,12
kebutuhan ruang kantor,39565,SEKTOR,13
ruang sewa,39566,INSTRUMEN_FINANSIAL,12
klien utama,39567,KONSEP,3
kebijakan bekerja dari rumah,39568,KONSEP,3
bisnis perkantoran,39569,SEKTOR,13
layanan co-living,39570,PRODUK,6
perpanjangan hgu menguntungkan,39571,KONSEP,3
usulan hgu 90 tahun,39572,KONSEP,3
daya saing menarik,39573,KONSEP,3
rancangan undang undang,39574,KONSEP,3
dukungan terhadap usulan,39575,KONSEP,3
usulan hak guna,39576,KONSEP,3
usulan hgu tahun,39577,KONSEP,3
peraturan pemerintah terkait hgu,39578,KONSEP,3
durasi hak atas tanah hgu,39579,KONSEP,3
investasi masuk ke indonesia,39580,KONSEP,3
"barang logam, bukan",39581,SEKTOR,13
daerah luar jawa,39582,WILAYAH,11
infrastruktur yang memadai,39583,KONSEP,3
"listrik, gas, dan air",39584,SEKTOR,13
porsi realisasi investasi,39585,KONSEP,3
"tanaman pangan, perkebunan",39586,SEKTOR,13
"industri logam dasar barang logam, bukan mesin dan peralatannya",39587,SEKTOR,13
negara-negara tersebut,39588,NEGARA,9
perusahaan resmi,39589,PERUSAHAAN,0
harga logam mulia,39590,PRODUK,6
keunggulan pembayaran harga,39591,KONSEP,3
keunggulan transaksi sangat,39592,KONSEP,3
keunggulan aman,39593,KONSEP,3
penguatan sebesar 21 persen,39594,KONSEP,3
reformasi ekonomi,39595,KONSEP,3
total realisasi penanaman modal asing (pma) dan penanaman modal dalam negeri (pmdn),39596,INDIKATOR_EKONOMI,2
dampak negatif terhadap,39597,KONSEP,3
peraturan daerah (perda) rencana tata ruang wilayah (rtrw) provinsi,39598,KONSEP,3
mencegah alih fungsi lahan,39599,KONSEP,3
pengintegrasian lahan sawah,39600,KONSEP,3
perda nomor 17 tahun 2013,39601,KONSEP,3
perda lp2b,39602,KONSEP,3
penyusunan peta geospasial,39603,KONSEP,3
peraturan daerah rtrw,39604,KONSEP,3
perda plp2b,39605,KONSEP,3
norma lp2b,39606,KONSEP,3
pernyataan tentang pengawasan dan pemantauan investasi,39607,KONSEP,3
80 domain situs entitas tanpa izin usaha sebagai pialang berjangka,39608,KONSEP,3
103 domain situs,39609,KONSEP,3
penawaran investasi di bidang perdagangan berjangka komoditi,39610,KONSEP,3
untuk tidak tergiur dengan janji keuntungan di luar kewajaran,39611,KONSEP,3
domain situs entitas yang tidak memiliki izin dari bappebti,39612,KONSEP,3
melakukan pengecekan atas legalitas pialang berjangka,39613,KONSEP,3
arah untuk menghentikan sementara kegiatan perkantoran,39614,KONSEP,3
masalah produktivitas,39615,KONSEP,3
momen halving day,39616,EVENT,10
2 juta orang,39617,INDIKATOR_EKONOMI,2
pemahaman tentang bitcoin,39618,KONSEP,3
anggaran bkpm,39619,INSTRUMEN_FINANSIAL,12
target investasi 2020,39620,INDIKATOR_EKONOMI,2
kesempatan untuk membeli saham,39621,KONSEP,3
aturan agar masyarakatnya,39622,KONSEP,3
mendorong percepatan ekonomi,39623,KONSEP,3
percepatan ekonomi,39624,KONSEP,3
lebaran,39625,KONSEP,3
kebutuhan ramadhan,39626,KONSEP,3
profil dan kebutuhan investor,39627,KONSEP,3
promo ramadhan,39628,EVENT,10
transaksi belanja online,39629,KONSEP,3
menutup sejumlah sentra,39630,KONSEP,3
penurunan signifikan,39631,KONSEP,3
investasi mobil bekas untuk jangka pendek butuh perencanaan khusus,39632,KONSEP,3
mobil bekas,39633,SEKTOR,13
mobil seken kurang tepat jika dipakai buat investasi jangka pendek,39634,KONSEP,3
regulasi ekonomi,39635,KONSEP,3
draf ruu,39636,KONSEP,3
rancangan perundangan,39637,KONSEP,3
oneweb,39638,PERUSAHAAN,0
tawaran investasi softbank,39639,KONSEP,3
"startup di bidang balap sepeda, robotika, pertanian",39640,SEKTOR,13
lima jadwal kereta tambahan,39641,KONSEP,3
jalan kereta,39642,KONSEP,3
nilai corporate social,39643,INDIKATOR_EKONOMI,2
2400 pengelola pemilik,39644,ORGANISASI,8
survei terakhir,39645,EVENT,10
model bisnis yang berkelanjutan,39646,KONSEP,3
aspek lingkungan,39647,KONSEP,3
perusahaan rokok,39648,PERUSAHAAN,0
produsen alkohol,39649,PERUSAHAAN,0
rasa was-was,39650,KONSEP,3
kami sebagai investor,39651,ORANG,1
beberapa cara berinvestasi,39652,KONSEP,3
batas risiko,39653,INSTRUMEN_FINANSIAL,12
instrumen investasi yang cocok,39654,KONSEP,3
model investasi jangka pendek,39655,KONSEP,3
bonus tunjangan hari raya,39656,KONSEP,3
kalteng,39657,WILAYAH,11
babel,39658,WILAYAH,11
seluruh jawa,39659,WILAYAH,11
jumlah kasus positif,39660,INDIKATOR_EKONOMI,2
sulsel,39661,WILAYAH,11
tekanan nilai tukar,39662,INDIKATOR_EKONOMI,2
gerakan investasi untuk melawan virus corona atau covid-19,39663,KONSEP,3
fintech ovo,39664,PERUSAHAAN,0
pandemic bonds,39665,PRODUK,6
sbsn (surat berharga,39666,INSTRUMEN_FINANSIAL,12
alat pelindung diri (apd),39667,PRODUK,6
paket logistik keluarga,39668,PRODUK,6
perppu no. 1/2020,39669,KONSEP,3
sun (surat utang negara),39670,INSTRUMEN_FINANSIAL,12
metode pembayaran,39671,KONSEP,3
nilai yang relatif stabil,39672,KONSEP,3
perilaku belanja masyarakat,39673,KONSEP,3
generasi super penabung,39674,KONSEP,3
the psychology of money,39675,PRODUK,6
agunan kredit,39676,KONSEP,3
target atau tujuannya,39677,KONSEP,3
"penurunan sebesar 30,95",39678,KONSEP,3
target awal tujuan,39679,KONSEP,3
edaran bagi para,39680,KONSEP,3
pelarangan mudik lebaran 2020,39681,KONSEP,3
kebijakan pelarangan mudik,39682,KONSEP,3
program mudik gratis,39683,KONSEP,3
mudik gratis,39684,KONSEP,3
surat melarang mudik gratis,39685,KONSEP,3
keamanan dan ketertiban masyarakat,39686,KONSEP,3
objek vital,39687,KONSEP,3
keputusan ratas kabinet,39688,KONSEP,3
"kebijakan tidak mudik,",39689,KONSEP,3
perspektif jangka panjang,39690,KONSEP,3
kesempatan kembali pasar,39691,KONSEP,3
bermain long term,39692,KONSEP,3
bermain saham short term,39693,KONSEP,3
kembali menguat beberapa,39694,KONSEP,3
nilai tukar mata uang,39695,INSTRUMEN_FINANSIAL,12
i will teach you to be rich,39696,PRODUK,6
anda dapat memilih produk investasi dengan modal terjangkau,39697,KONSEP,3
tips menabung,39698,KONSEP,3
"kuncinya, mereka harus hidup hemat dan mempunyai niat untuk menabung",39699,KONSEP,3
tabungan dan investasi,39700,KONSEP,3
keuangan investasi jiwasraya,39701,KONSEP,3
rembak jajaran direksi,39702,KONSEP,3
jajaran direksi asuransi,39703,KONSEP,3
karir di lps,39704,KONSEP,3
sentimen media sosial,39705,KONSEP,3
pengajuan urusan perizinan melalui online single submission (oss),39706,KONSEP,3
permohonan perizinan melalui oss,39707,KONSEP,3
pemantauan permohonan perizinan,39708,KONSEP,3
pengusaha sektor kesehatan,39709,PERUSAHAAN,0
potensi investasi regional (pir),39710,KONSEP,3
pemantauan perizinan melalui oss yang sedang diproses k/l lainnya,39711,KONSEP,3
statistik harian permohonan,39712,KONSEP,3
data investasi per sektor,39713,KONSEP,3
tracking status perizinan suatu perusahaan (end-to-end),39714,KONSEP,3
pusat komando atau monitoring,39715,KONSEP,3
perizinan pasca pengumuman,39716,KONSEP,3
command center,39717,KONSEP,3
hasil seleksi kompetensi,39718,KONSEP,3
pengumuman nomor 03/maritim/ses/hm.00.00/iii/2020,39719,KONSEP,3
calon pegawai negeri,39720,KONSEP,3
pelaksanaan seleksi kompetensi,39721,KONSEP,3
status tanggap darurat bencana nasional non-alam pandemic covid-19,39722,KONSEP,3
produk deposito valas,39723,PRODUK,6
simpanan berjangka,39724,KONSEP,3
"4,456.74",39725,INDIKATOR_EKONOMI,2
langkah nyata,39726,KONSEP,3
harga saham indonesia,39727,KONSEP,3
investor harus mengetahui apakah manajer investasi aktif atau tidak dalam mengelola dana,39728,KONSEP,3
tujuan masing-masing portofolio,39729,KONSEP,3
tolak ukurnya,39730,KONSEP,3
manajer investasi mengelola,39731,KONSEP,3
pengembalian komisi (fee),39732,KONSEP,3
nilai pidana,39733,KONSEP,3
kerugian negara akibat,39734,INDIKATOR_EKONOMI,2
maxima integra,39735,PERUSAHAAN,0
uang jasa manajer investasi,39736,INSTRUMEN_FINANSIAL,12
trada alam minera,39737,PERUSAHAAN,0
groundbreaking hyundai,39738,EVENT,10
eksekusi investasi,39739,KONSEP,3
kondisi darurat,39740,KONSEP,3
eksposur terhadap saham,39741,KONSEP,3
perdagangan di lanai bursa,39742,SEKTOR,13
120 entitas fintech,39743,PERUSAHAAN,0
508 entitas fintech,39744,PERUSAHAAN,0
388 entitas fintech,39745,PERUSAHAAN,0
15 kegiatan usaha yang diduga melakukan kegiatan penawaran investasi tanpa izin,39746,EVENT,10
2406 entitas fintech,39747,PERUSAHAAN,0
"level 4.895,75",39748,KONSEP,3
peluang yang dapat diraih,39749,KONSEP,3
asuransi jasa raharja,39750,PRODUK,6
jarak perbedaan antara inklusi dengan literasi jasa keuangan,39751,KONSEP,3
dewan komisioner bidang edukasi dan perlindungan konsumen,39752,ORGANISASI,8
kolaborasi bidang peningkatan,39753,KONSEP,3
beberapa investor asal,39754,PERUSAHAAN,0
pasar indonesia terhadap,39755,INDIKATOR_EKONOMI,2
pelumas berkelas dunia,39756,PRODUK,6
bisnis basis konsumen,39757,INDIKATOR_EKONOMI,2
artinya penting indonesia,39758,KONSEP,3
permintaan terhadap pelumas,39759,INDIKATOR_EKONOMI,2
300 juta liter produk pelumas,39760,PRODUK,6
marunda,39761,KOTA,5
penarikan besar-besaran reksa dana,39762,KONSEP,3
risiko pasar modal,39763,KONSEP,3
investor yang tidak siap,39764,ORANG,1
portofolio sahamnya,39765,PRODUK,6
cash,39766,KONSEP,3
aset lebih banyak,39767,PRODUK,6
saham kapitalisasi menengah,39768,PRODUK,6
aset jangka pendek menengah,39769,PRODUK,6
aset jangka panjang,39770,PRODUK,6
pemblokiran 23 domain situs entitas ilegal di bidang perdagangan berjangka komoditi,39771,KONSEP,3
domain situs entitas,39772,KONSEP,3
perusahaan penyedia jasa,39773,PERUSAHAAN,0
masyarakat agar tidak tergiur dengan janji keuntungan,39774,KONSEP,3
draft peraturan menteri,39775,KONSEP,3
proses di kemenkopolhukam,39776,KONSEP,3
regulasi terkait investasi,39777,KONSEP,3
investasi infrastruktur pusat data,39778,KONSEP,3
data center azure,39779,KONSEP,3
prioritas penembangan,39780,KONSEP,3
proteksi dan insentif,39781,KONSEP,3
target ekspor,39782,KONSEP,3
kapasitas ekspor,39783,INDIKATOR_EKONOMI,2
ancaman virus corona,39784,KONSEP,3
persentase kenaikan,39785,INDIKATOR_EKONOMI,2
seri terbaru sukuk,39786,PRODUK,6
manfaat bagi para investor,39787,KONSEP,3
investasi obligasi dan saham,39788,KONSEP,3
partisipasi dari usia milenial,39789,INDIKATOR_EKONOMI,2
aplikasi keuangan,39790,PRODUK,6
situasi sekarang,39791,KONSEP,3
tahun 1998,39792,EVENT,10
tahun 2008,39793,EVENT,10
gejolak perekonomian,39794,INDIKATOR_EKONOMI,2
saham produsen emas,39795,PERUSAHAAN,0
kontrak investasi,39796,KONSEP,3
ekspor kopi,39797,KONSEP,3
dampak virus corona,39798,KONSEP,3
jumlah pasien positif,39799,INDIKATOR_EKONOMI,2
complimentary ecosystem,39800,KONSEP,3
fasilitas perpindahan jenis,39801,KONSEP,3
fasilitas switching,39802,KONSEP,3
fleksibilitas untuk berinvestasi dalam surat utang negara,39803,PRODUK,6
ekosistem mensiasati era,39804,KONSEP,3
fitur pencairan hari,39805,KONSEP,3
ruu,39806,KONSEP,3
pengurusan izin amdal,39807,KONSEP,3
peraturan pemerintah pusat,39808,KONSEP,3
diskusi terbuka,39809,EVENT,10
pengawasan dan kontrol regulasi,39810,KONSEP,3
investasi tengah ketidakpastian,39811,KONSEP,3
dampak penyebaran virus corona (covid-19) terhadap perekonomian dalam negeri,39812,KONSEP,3
status kejadian luar,39813,KONSEP,3
investasi yang mau masuk,39814,KONSEP,3
penanganan kasus penyebaran virus corona atau covid-19,39815,KONSEP,3
kasus penyebaran virus corona,39816,KONSEP,3
pasien 1 dan pasien 2,39817,ORANG,1
pembiayaan penanganan pasien,39818,KONSEP,3
ketimpangan lapangan kerja,39819,KONSEP,3
industri sektor padat,39820,SEKTOR,13
masalah pengangguran,39821,KONSEP,3
95 persen portofolio,39822,KONSEP,3
memilih produk yang memiliki basis corporate bond atau obligasi perusahaan,39823,KONSEP,3
"melorot 1,68 persen",39824,KONSEP,3
berinvestasi di instrumen saham dan reksa dana saham,39825,KONSEP,3
penyelenggaraan sistem transaksi,39826,KONSEP,3
aturan data center,39827,KONSEP,3
data center aws,39828,PRODUK,6
data center microsoft,39829,PRODUK,6
data center region,39830,PRODUK,6
bisnis melalui aplikasi ini,39831,KONSEP,3
kasus memiles,39832,EVENT,10
aksi dihadiri seratusan,39833,EVENT,10
240.000 anggota,39834,INDIKATOR_EKONOMI,2
keputusan hukum yang tepat,39835,KONSEP,3
beberapa negara bagian,39836,WILAYAH,11
sekolah bagi masyarakat,39837,KONSEP,3
perempatan bisnis lokal,39838,KONSEP,3
ribuan pekerjaan baru,39839,INDIKATOR_EKONOMI,2
investasi ini akan menciptakan ribuan pekerjaan baru,39840,KONSEP,3
kantor dan data center baru,39841,PRODUK,6
tingkat kerugian akibat investasi bodong di indonesia,39842,INDIKATOR_EKONOMI,2
keuntungan menarik,39843,KONSEP,3
return dari sukuk ritel,39844,INDIKATOR_EKONOMI,2
teknologi biometrik,39845,KONSEP,3
cash reward,39846,PRODUK,6
strategi memulai investasi,39847,KONSEP,3
pendirian bangunan gedung,39848,KONSEP,3
pasal 16 hingga pasal 33,39849,KONSEP,3
penyederhanaan aturan,39850,KONSEP,3
moratorium,39851,KONSEP,3
pemerintah masyarakat papua,39852,PEMERINTAHAN,7
kerja sama semua,39853,KONSEP,3
pemerintah dan masyarakat papua,39854,PEMERINTAHAN,7
komoditas pertanian,39855,SEKTOR,13
rasio npl gross,39856,INDIKATOR_EKONOMI,2
pasar sbn domestik,39857,KONSEP,3
kredit perbankan,39858,KONSEP,3
penilaian kualitas aset kredit,39859,KONSEP,3
dua kebijakan stimulus,39860,KONSEP,3
relaksasi pengaturan restrukturisasi kredit,39861,KONSEP,3
buku edgar lawrence smith,39862,KONSEP,3
aturan instrumen investasi,39863,KONSEP,3
aturan manajer investasi,39864,KONSEP,3
porsi industri jiwasraya terhadap keseluruhan industri asuransi,39865,KONSEP,3
garansi,39866,KONSEP,3
penajam passer utara,39867,KOTA,5
infrastruktur di indonesia,39868,SEKTOR,13
7.557 tempat tidur,39869,KONSEP,3
lebih 13.000 dokter,39870,KONSEP,3
36 rumah sakit,39871,KONSEP,3
manunggal pancanaka menghentikan,39872,KONSEP,3
lebih selektif dalam berinvestasi,39873,KONSEP,3
aktivitasnya,39874,KONSEP,3
entitas ilegal,39875,KONSEP,3
cara untuk para investor mencermati apakah produk investasi mereka aman atau tidak,39876,KONSEP,3
likuiditas yang tinggi,39877,KONSEP,3
diversifikasi investor,39878,KONSEP,3
sbsn ritel,39879,INSTRUMEN_FINANSIAL,12
mitra distribusi telah,39880,ORGANISASI,8
keuangan inklusif,39881,KONSEP,3
"tingkat imbalan/kupon tetap sebesar 6,30 persen per tahun",39882,KONSEP,3
potensi banjir ibu,39883,KONSEP,3
biaya pembangunan ibu,39884,INDIKATOR_EKONOMI,2
pembangunan ibu kota baru ri,39885,KONSEP,3
cho myung-rae,39886,ORANG,1
pemesanan pembelian,39887,KONSEP,3
reputasi mi,39888,ORGANISASI,8
otonomi jasa keuangan (ojk),39889,BADAN_REGULATOR,4
praktik investasi berkedok,39890,KONSEP,3
nama baik,39891,KONSEP,3
sistem ekonomi kerakyatan,39892,KONSEP,3
kebudayaan bangsa,39893,KONSEP,3
penghargaan oscar,39894,KONSEP,3
pihak uea,39895,NEGARA,9
gangwon fc,39896,PERUSAHAAN,0
pohang steelers,39897,PERUSAHAAN,0
pertemuan antara para,39898,KONSEP,3
busan ipark,39899,PERUSAHAAN,0
kasus virus corona,39900,INDIKATOR_EKONOMI,2
penjualan tiket,39901,KONSEP,3
peluang bagus untuk memanfaatkan investasi di bidang kesehatan,39902,KONSEP,3
listing pada 1991,39903,EVENT,10
salah satu rumah sakit besar,39904,KONSEP,3
peringkat ease doing,39905,KONSEP,3
usaha di bidang kesehatan,39906,KONSEP,3
smelter di sulawesi,39907,PRODUK,6
izin pemulangan pekerja,39908,KONSEP,3
analisis dampak lingkungan,39909,KONSEP,3
permasalahan amdal,39910,KONSEP,3
masukan dari daerah,39911,KONSEP,3
pembahasan di dpr,39912,KONSEP,3
pasal 251,39913,KONSEP,3
motor untuk investasi,39914,KONSEP,3
basis komunitas,39915,KONSEP,3
kontribusi sektor manufaktur,39916,SEKTOR,13
pertumbuhan industri pengolahan,39917,SEKTOR,13
investor sektor industri,39918,ORGANISASI,8
produk subsitusi impor,39919,PRODUK,6
perjanjian indonesia-australia comprehensive economic partnership agreement,39920,KONSEP,3
pembentukan lembaga pembiayaan,39921,KONSEP,3
harga vespa tua,39922,INDIKATOR_EKONOMI,2
banyak faktor,39923,KONSEP,3
harga vespa bekas,39924,INDIKATOR_EKONOMI,2
kinerja bahlil,39925,INSTRUMEN_FINANSIAL,12
kecepatan melayani para,39926,KONSEP,3
"perizinan investasi cilegon,",39927,INSTRUMEN_FINANSIAL,12
izin investasi yang mangkrak,39928,INSTRUMEN_FINANSIAL,12
penampilan saat berkendara,39929,KONSEP,3
harga helmm,39930,INSTRUMEN_FINANSIAL,12
kampanye keselamatan,39931,KONSEP,3
objek investasi,39932,KONSEP,3
saran investasi motor,39933,KONSEP,3
25.000 titik lokasi,39934,INSTRUMEN_FINANSIAL,12
tabungan investasi emas,39935,PRODUK,6
pernyataan bahwa motor,39936,KONSEP,3
bahan,39937,KONSEP,3
dirjen perkeretaapian,39938,PEMERINTAHAN,7
koordinasi dengan dirjen perkeretaapian,39939,KONSEP,3
kampus dan pusat pertokoan,39940,KONSEP,3
rencana pembangunan transportasi massal,39941,KONSEP,3
60 persen dari investor dan 40 persen sisanya dilempar ke publik,39942,KONSEP,3
masuk untuk membantu,39943,KONSEP,3
20 sektor,39944,SEKTOR,13
6 sektor,39945,SEKTOR,13
budidaya narkotika golongan satu,39946,SEKTOR,13
perjudian dan kasino,39947,SEKTOR,13
ketentuan kepemilikan saham,39948,KONSEP,3
industri bahan kimia,39949,SEKTOR,13
penangkapan spesies ikan,39950,SEKTOR,13
industri produsen proses,39951,SEKTOR,13
beberapa bidang usaha dari investasi yang ditutup investasi,39952,KONSEP,3
kinerja ekonomi indonesia,39953,INDIKATOR_EKONOMI,2
tugas pemberian insentif,39954,KONSEP,3
proses investasi perusahaan susu,39955,KONSEP,3
pialang berjangka sudah,39956,PERUSAHAAN,0
metode 7p,39957,KONSEP,3
perangkat lunak trading forex,39958,PRODUK,6
daftar legalitas pialang,39959,PRODUK,6
sbr seri sbr009,39960,PRODUK,6
rencana terbaik menginvestasikan,39961,KONSEP,3
ibu merupakan investor,39962,KONSEP,3
status gizi kesehatan,39963,KONSEP,3
peningkatan sebesar persen,39964,KONSEP,3
membentuk generasi yang berkualitas,39965,KONSEP,3
anak menjadi sehat dan kuat,39966,KONSEP,3
lahirnya anak stunting,39967,KONSEP,3
semakin dini,39968,KONSEP,3
"48,9 persen ibu",39969,INDIKATOR_EKONOMI,2
kondisi ketika seorang anak berukuran lebih pendek daripada anak-anak seusianya,39970,KONSEP,3
kinerja jangka panjang,39971,KONSEP,3
kerugian jangka pendek,39972,KONSEP,3
pengembalian rata-rata,39973,INDIKATOR_EKONOMI,2
penurunan dan kenaikan,39974,KONSEP,3
keuntungan minimal,39975,INDIKATOR_EKONOMI,2
imbalan hasil maksimal,39976,KONSEP,3
tujuh komisi,39977,ORGANISASI,8
"""omnibus law",39978,KONSEP,3
penyusunan kurikulum,39979,KONSEP,3
forum human capital indonesia,39980,EVENT,10
lamaran magang,39981,KONSEP,3
kampanye wealth management,39982,EVENT,10
inovasi chatbot rachel,39983,KONSEP,3
minuman street boba,39984,PERUSAHAAN,0
investasi nominal kecil,39985,INSTRUMEN_FINANSIAL,12
milenial untuk mengalokasikan 10 persen penghasilan untuk investasi,39986,KONSEP,3
blp beauty,39987,PERUSAHAAN,0
aplikasi one mobile,39988,PRODUK,6
memahami kesalahan kerap,39989,KONSEP,3
manfaat kenaikan pasar,39990,KONSEP,3
jumlah sedikit tapi sering,39991,KONSEP,3
kesulitan dan kebingungan,39992,KONSEP,3
risiko spesifik dan volatilitas akibat gejolak pasar,39993,KONSEP,3
mendiversifikasi portofolio investasi,39994,KONSEP,3
digital advice,39995,KONSEP,3
kawasan timur jakarta,39996,WILAYAH,11
business gathering jababeka group,39997,EVENT,10
premium factory outlet,39998,PRODUK,6
pariwisata belanja dan kuliner,39999,KONSEP,3
konektivitas sejumlah kota besar,40000,KONSEP,3
perang dagang antara,40001,KONSEP,3
kepercayaan dari publik,40002,KONSEP,3
birokrasi yang bersifat koruptif dan tidak melayani,40003,KONSEP,3
"aplikasi ""hi! kemenkumham",40004,PRODUK,6
kunci mengerti barang,40005,KONSEP,3
vespa 4-tak,40006,PRODUK,6
sarat surat lengkap,40007,KONSEP,3
syarat surat lengkap,40008,KONSEP,3
pajak hidup,40009,INDIKATOR_EKONOMI,2
nilai ekonomi,40010,KONSEP,3
potensi imbal hasil investasi,40011,INSTRUMEN_FINANSIAL,12
imbal hasil rendah,40012,KONSEP,3
bunga 1 persen,40013,INSTRUMEN_FINANSIAL,12
bunga 5 persen,40014,INSTRUMEN_FINANSIAL,12
risiko menengah sampai tinggi,40015,KONSEP,3
perbedaan antara saving,40016,KONSEP,3
tujuan mengamankan uang,40017,KONSEP,3
bunga tabungan yang rendah,40018,INDIKATOR_EKONOMI,2
kebutuhan sehari-hari,40019,KONSEP,3
contoh saving,40020,KONSEP,3
risiko saving dan investasi,40021,KONSEP,3
likuiditas rendah,40022,KONSEP,3
contoh investasi,40023,KONSEP,3
likuiditas tinggi,40024,KONSEP,3
total investasi di jawa barat,40025,INDIKATOR_EKONOMI,2
peringkat satu realisasi,40026,INDIKATOR_EKONOMI,2
generasi kedua,40027,KONSEP,3
tren peningkatan jumlah orang kalangan menengah ke atas,40028,KONSEP,3
segmen menengah ke atas,40029,KONSEP,3
produk bertanggung jawab,40030,KONSEP,3
layanan digital,40031,KONSEP,3
kepedulian terhadap pelestarian lingkungan dan sosial,40032,KONSEP,3
perusahaan terbuka yang dipilih,40033,KONSEP,3
badan penyelesaian sengketa,40034,KONSEP,3
return investasi,40035,INDIKATOR_EKONOMI,2
emiten lq45,40036,PERUSAHAAN,0
saham non-lq45,40037,PERUSAHAAN,0
dana jaminan sosial,40038,INSTRUMEN_FINANSIAL,12
hingga persen dana,40039,INDIKATOR_EKONOMI,2
produk investasi reksa dana,40040,PRODUK,6
hubungan pemegang saham,40041,KONSEP,3
penyidikan kasus,40042,KONSEP,3
berkas kasus,40043,KONSEP,3
produk tailor made,40044,PRODUK,6
dana kelolaannya,40045,INSTRUMEN_FINANSIAL,12
konspirasi,40046,KONSEP,3
pneumonia ganas,40047,KONSEP,3
para menterinya,40048,ORANG,1
peringatan-peringatan,40049,KONSEP,3
saham-saham terkait investasi,40050,KONSEP,3
